Date,Year,Month,Day,Weekday,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-08-07,2018,8,7,Tuesday,30.940000534057617,30.40999984741211,30.709999084472656,1991000.0,30.164392471313477,0.00787662666450406,29.52664293561663,30.30020839691162
2018-08-08,2018,8,8,Wednesday,31.079999923706055,30.31999969482422,30.889999389648438,2728600.0,30.34119415283203,0.005861271089304898,29.53927162715367,30.355666275024415
2018-08-09,2018,8,9,Thursday,31.549999237060547,31.0,31.18000030517578,2884200.0,30.62604331970215,0.009388198942839932,29.6185519354684,30.405322227478027
2018-08-10,2018,8,10,Friday,31.65999984741211,30.979999542236328,31.329999923706055,3434500.0,30.773378372192383,0.0048107765979503725,29.708356176103866,30.475465660095214
2018-08-13,2018,8,13,Monday,31.65999984741211,30.989999771118164,31.149999618530273,2379700.0,30.596574783325195,-0.005745342182740365,29.82131290435791,30.52297306060791
2018-08-14,2018,8,14,Tuesday,32.720001220703125,31.06999969482422,32.70000076293945,5016900.0,32.11903762817383,0.04975925755187327,30.005832399640763,30.596446990966797
2018-08-15,2018,8,15,Wednesday,32.38999938964844,30.649999618530273,31.049999237060547,6688200.0,30.49835205078125,-0.05045872158918496,30.06897599356515,30.598722610473633
2018-08-16,2018,8,16,Thursday,31.719999313354492,30.25,30.75,5192600.0,30.203683853149414,-0.009661774417883295,30.161586625235422,30.59685890197754
2018-08-17,2018,8,17,Friday,31.40999984741211,30.639999389648438,31.280000686645508,3793700.0,30.724266052246094,0.01723571871655638,30.260511534554617,30.59663646697998
2018-08-20,2018,8,20,Monday,32.22999954223633,31.1299991607666,32.16999816894531,4953800.0,31.598453521728516,0.028452672164597237,30.400830677577428,30.60999984741211
2018-08-21,2018,8,21,Tuesday,32.68000030517578,31.969999313354492,32.310001373291016,3979000.0,31.735965728759766,0.004351865097976804,30.618325097220286,30.606428756713868
2018-08-22,2018,8,22,Wednesday,32.97999954223633,32.060001373291016,32.209999084472656,4294600.0,31.63774299621582,-0.003094997435510005,30.76846640450614,30.597385063171387
2018-08-23,2018,8,23,Thursday,32.689998626708984,32.04999923706055,32.439998626708984,7739300.0,31.863656997680664,0.0071406484808940185,30.915099825177872,30.606502494812013
2018-08-24,2018,8,24,Friday,30.190000534057617,28.56999969482422,29.649999618530273,18666100.0,29.12322425842285,-0.08600496607960872,30.857569013323104,30.578352088928224
2018-08-27,2018,8,27,Monday,31.1299991607666,29.670000076293945,30.190000534057617,7348700.0,29.65363121032715,0.018212507900834396,30.821086066109793,30.554962882995607
2018-08-28,2018,8,28,Tuesday,30.940000534057617,30.219999313354492,30.709999084472656,5213800.0,30.164392471313477,0.01722424000499645,30.808457374572754,30.524053153991698
2018-08-29,2018,8,29,Wednesday,30.860000610351562,29.84000015258789,30.670000076293945,5181300.0,30.125104904174805,-0.0013024484804735614,30.772676059177943,30.492552604675293
2018-08-30,2018,8,30,Thursday,30.790000915527344,30.040000915527344,30.149999618530273,2879300.0,29.614341735839844,-0.016954734928215198,30.689887728009904,30.440117378234863
2018-08-31,2018,8,31,Friday,30.540000915527344,30.030000686645508,30.350000381469727,3104000.0,29.810789108276367,0.006633521494039396,30.63376017979213,30.378553009033205
2018-09-04,2018,9,4,Tuesday,30.510000228881836,30.06999969482422,30.3700008392334,5011200.0,29.830434799194336,0.000659012777106005,30.47028854915074,30.324397926330565
2018-09-05,2018,9,5,Wednesday,30.6299991607666,30.079999923706055,30.260000228881836,6355100.0,29.722389221191406,-0.003621991390009738,30.414862632751465,30.265158424377443
2018-09-06,2018,9,6,Thursday,30.43000030517578,28.969999313354492,29.020000457763672,4241900.0,28.504419326782227,-0.040978196111529086,30.29348659515381,30.1778564453125
2018-09-07,2018,9,7,Friday,29.489999771118164,28.760000228881836,28.940000534057617,6349500.0,28.425840377807617,-0.0027567286347340847,30.12931333269392,30.098532829284668
2018-09-10,2018,9,10,Monday,29.469999313354492,28.829999923706055,28.899999618530273,4438300.0,28.386550903320312,-0.0013821745976586586,29.899891717093332,30.01316120147705
2018-09-11,2018,9,11,Tuesday,28.8799991607666,28.440000534057617,28.68000030517578,3917100.0,28.170459747314453,-0.007612448470468602,29.645212718418666,29.945296325683593
2018-09-12,2018,9,12,Wednesday,28.809999465942383,27.850000381469727,28.360000610351562,4868100.0,27.85614585876465,-0.01115757042551524,29.375098637172155,29.884008445739745
2018-09-13,2018,9,13,Thursday,28.540000915527344,28.1200008392334,28.229999542236328,3546000.0,27.72845458984375,-0.004583953198992963,29.079727036612375,29.81022693634033
2018-09-14,2018,9,14,Friday,28.18000030517578,27.610000610351562,27.780000686645508,3143100.0,27.286449432373047,-0.015940490157450027,28.948528834751674,29.740078735351563
2018-09-17,2018,9,17,Monday,27.760000228881836,27.040000915527344,27.049999237060547,4182300.0,26.56941795349121,-0.026277932592839948,28.728227887834823,29.66221649169922
2018-09-18,2018,9,18,Tuesday,27.31999969482422,26.969999313354492,26.989999771118164,5254700.0,26.51048469543457,-0.002218086153027543,28.467234475272043,29.59175106048584
2018-09-19,2018,9,19,Wednesday,27.809999465942383,26.8799991607666,27.209999084472656,6661100.0,26.726573944091797,0.008151086301882549,28.22448226383754,29.517101249694825
2018-09-20,2018,9,20,Thursday,27.530000686645508,27.030000686645508,27.479999542236328,3920200.0,26.991779327392578,0.00992290982957833,28.03715637751988,29.46366771697998
2018-09-21,2018,9,21,Friday,27.920000076293945,27.299999237060547,27.799999237060547,7129100.0,27.306093215942383,0.011644800616416706,27.858249528067454,29.428503761291505
2018-09-24,2018,9,24,Monday,28.170000076293945,27.399999618530273,27.700000762939453,5806800.0,27.207870483398438,-0.003597099437373852,27.670923505510604,29.3951078414917
2018-09-25,2018,9,25,Tuesday,28.190000534057617,27.690000534057617,27.959999084472656,4811700.0,27.46324920654297,0.009386207689438875,27.509556361607142,29.365247917175292
2018-09-26,2018,9,26,Wednesday,28.850000381469727,28.079999923706055,28.579999923706055,4649200.0,28.072235107421875,0.022174575786677808,27.47868606022426,29.33931694030762
2018-09-27,2018,9,27,Thursday,28.979999542236328,28.40999984741211,28.68000030517578,3759600.0,28.170459747314453,0.0034989960548816867,27.460444586617605,29.31024284362793
2018-09-28,2018,9,28,Friday,29.110000610351562,28.649999618530273,28.850000381469727,5396300.0,28.337440490722656,0.005927512184962458,27.45693670000349,29.27370380401611
2018-10-01,2018,10,1,Monday,29.049999237060547,28.389999389648438,28.719999313354492,4527900.0,28.209749221801758,-0.0045060974706838675,27.459743091038295,29.24757640838623
2018-10-02,2018,10,2,Tuesday,28.969999313354492,27.260000228881836,27.309999465942383,5337900.0,26.824798583984375,-0.049094751850790375,27.38607542855399,29.19375
2018-10-03,2018,10,3,Wednesday,27.59000015258789,27.059999465942383,27.389999389648438,5034500.0,26.90337562561035,0.002929268653405259,27.327141216823033,29.151513900756836
2018-10-04,2018,10,4,Thursday,27.530000686645508,26.3700008392334,27.110000610351562,5455500.0,26.628353118896484,-0.010222602194650321,27.28013433728899,29.09336566925049
2018-10-05,2018,10,5,Friday,27.709999084472656,27.079999923706055,27.59000015258789,4012200.0,27.099824905395508,0.01770563070100084,27.318020548139298,29.043075332641603
2018-10-08,2018,10,8,Monday,27.969999313354492,27.1299991607666,27.93000030517578,4487500.0,27.43378448486328,0.012323311336276621,27.383970533098495,29.013608322143554
2018-10-09,2018,10,9,Tuesday,27.90999984741211,27.200000762939453,27.530000686645508,3933600.0,27.278221130371094,-0.005670502900466445,27.423373903547013,28.97238639831543
2018-10-10,2018,10,10,Wednesday,28.040000915527344,26.969999313354492,27.030000686645508,4865200.0,26.782793045043945,-0.018162037874806525,27.408446311950684,28.915362548828124
2018-10-11,2018,10,11,Thursday,27.709999084472656,26.59000015258789,26.6299991607666,6010400.0,26.386449813842773,-0.014798427876233533,27.342757497515,28.869270668029785
2018-10-12,2018,10,12,Friday,27.010000228881836,26.3700008392334,26.670000076293945,4523800.0,26.426084518432617,0.0015020855351692841,27.286915642874582,28.80707706451416
2018-10-15,2018,10,15,Monday,27.440000534057617,26.6200008392334,27.1200008392334,3208300.0,26.87196922302246,0.01687290087484694,27.244681358337402,28.748300666809083
2018-10-16,2018,10,16,Tuesday,27.40999984741211,26.920000076293945,27.25,4058000.0,27.00078010559082,0.004793503650562414,27.168148858206614,28.689743156433106
2018-10-17,2018,10,17,Wednesday,27.40999984741211,26.670000076293945,27.1299991607666,4748300.0,26.881877899169922,-0.004403658188982362,27.076107297624862,28.624092864990235
2018-10-18,2018,10,18,Thursday,26.049999237060547,25.34000015258789,25.559999465942383,12815300.0,25.326236724853516,-0.05786951269369622,26.861021314348495,28.523793716430664
2018-10-19,2018,10,19,Friday,25.959999084472656,25.270000457763672,25.280000686645508,6000000.0,25.048797607421875,-0.010954612816967746,26.635239056178502,28.412248802185058
2018-10-22,2018,10,22,Monday,26.420000076293945,25.450000762939453,26.15999984741211,4670600.0,25.92074966430664,0.0348101362209261,26.570664133344376,28.315196228027343
2018-10-23,2018,10,23,Tuesday,26.440000534057617,25.479999542236328,26.3700008392334,4074200.0,26.128829956054688,0.008027556858611229,26.51533944266183,28.225841331481934
2018-10-24,2018,10,24,Wednesday,26.93000030517578,26.1299991607666,26.15999984741211,4429100.0,25.92074966430664,-0.007963628378997889,26.464796338762557,28.10187557220459
2018-10-25,2018,10,25,Thursday,26.790000915527344,26.170000076293945,26.6200008392334,4166900.0,26.376543045043945,0.017584112598600488,26.413133348737443,28.019439392089843
2018-10-26,2018,10,26,Friday,27.309999465942383,26.440000534057617,27.079999923706055,6231100.0,26.832334518432617,0.017280182342708894,26.37017263684954,27.952012405395507
2018-10-29,2018,10,29,Monday,28.420000076293945,27.170000076293945,27.639999389648438,4639000.0,27.3872127532959,0.020679461732340254,26.37795775277274,27.885271339416505
2018-10-30,2018,10,30,Tuesday,28.530000686645508,27.549999237060547,28.479999542236328,3599700.0,28.21953010559082,0.03039072868759729,26.480581828526088,27.81769287109375
2018-10-31,2018,10,31,Wednesday,28.639999389648438,27.290000915527344,27.299999237060547,5366500.0,27.050321578979492,-0.04143260083482703,26.52800124032157,27.723979988098144
2018-11-01,2018,11,1,Thursday,27.540000915527344,26.790000915527344,27.270000457763672,4730300.0,27.020597457885742,-0.0010988453873630455,26.570466450282506,27.631637077331543
2018-11-02,2018,11,2,Friday,28.079999923706055,27.43000030517578,27.90999984741211,4210500.0,27.654743194580078,0.02346897538748771,26.626378876822336,27.54745880126953
2018-11-05,2018,11,5,Monday,28.030000686645508,27.1200008392334,27.760000228881836,3326600.0,27.50611686706543,-0.005374352112724634,26.662474359784806,27.515116653442384
2018-11-06,2018,11,6,Tuesday,28.0,27.360000610351562,27.860000610351562,4322500.0,27.605201721191406,0.0036022843429643903,26.714140347072057,27.47414806365967
2018-11-07,2018,11,7,Wednesday,27.889999389648438,26.3799991607666,27.399999618530273,4454200.0,27.1494083404541,-0.016511141100896576,26.844366891043528,27.41384838104248
2018-11-08,2018,11,8,Thursday,28.06999969482422,27.549999237060547,27.829999923706055,3905000.0,27.575475692749023,0.015693430477453862,27.02484389713832,27.362855796813964
2018-11-09,2018,11,9,Friday,27.719999313354492,27.110000610351562,27.479999542236328,3638800.0,27.228675842285156,-0.012576386870999934,27.11826719556536,27.31514247894287
2018-11-12,2018,11,12,Monday,27.65999984741211,27.200000762939453,27.40999984741211,4023700.0,27.159317016601562,-0.002547271343099289,27.191873414175852,27.262113037109376
2018-11-13,2018,11,13,Tuesday,27.6299991607666,26.040000915527344,27.059999465942383,3588800.0,26.812517166137695,-0.012769093208488291,27.255571092878068,27.201754684448243
2018-11-14,2018,11,14,Wednesday,27.780000686645508,26.700000762939453,26.860000610351562,3430300.0,26.614347457885742,-0.007390940098016108,27.27255712236677,27.13959384918213
2018-11-15,2018,11,15,Thursday,26.670000076293945,25.739999771118164,26.219999313354492,5246300.0,25.980199813842773,-0.023827285077961724,27.21169035775321,27.08910945892334
2018-11-16,2018,11,16,Friday,26.020000457763672,25.420000076293945,25.899999618530273,6578300.0,25.66312599182129,-0.012204441239614394,27.088541303362167,27.033855171203612
2018-11-19,2018,11,19,Monday,26.219999313354492,25.3700008392334,25.440000534057617,5684900.0,25.207334518432617,-0.01776055939303456,26.873384475708008,26.97027084350586
2018-11-20,2018,11,20,Tuesday,25.549999237060547,24.25,24.65999984741211,7512200.0,24.434467315673828,-0.03066040965948369,26.686537742614746,26.895550994873048
2018-11-21,2018,11,21,Wednesday,26.110000610351562,24.8799991607666,25.809999465942383,7272000.0,25.573949813842773,0.046634227112371196,26.583205768040248,26.84990707397461
2018-11-23,2018,11,23,Friday,26.149999618530273,25.670000076293945,26.0,3514000.0,25.7622127532959,0.007361512039537166,26.448025022234237,26.81058223724365
2018-11-26,2018,11,26,Monday,26.549999237060547,25.989999771118164,26.479999542236328,6775300.0,26.237821578979492,0.01846148971123407,26.357432501656668,26.789609680175783
2018-11-27,2018,11,27,Tuesday,26.690000534057617,26.049999237060547,26.469999313354492,4347500.0,26.22791290283203,-0.0003776485832726051,26.259054728916713,26.782779579162597
2018-11-28,2018,11,28,Wednesday,27.18000030517578,26.110000610351562,27.139999389648438,4850400.0,26.891786575317383,0.025311723237180228,26.24065317426409,26.790405616760253
2018-11-29,2018,11,29,Thursday,27.360000610351562,26.31999969482422,26.649999618530273,3806200.0,26.406267166137695,-0.018054561299594818,26.15713827950614,26.78399948120117
2018-11-30,2018,11,30,Friday,27.479999542236328,26.549999237060547,27.290000915527344,5524300.0,27.040414810180664,0.02401504309765423,26.143691062927246,26.784972190856934
2018-12-03,2018,12,3,Monday,28.200000762939453,27.3799991607666,28.18000030517578,6440200.0,27.92227554321289,0.032612692490952666,26.198188100542342,26.797295837402345
2018-12-04,2018,12,4,Tuesday,28.440000534057617,26.649999618530273,26.920000076293945,10188000.0,26.673797607421875,-0.04471261426594164,26.18827956063407,26.786614379882813
2018-12-06,2018,12,6,Thursday,27.65999984741211,26.40999984741211,27.610000610351562,5915200.0,27.35748863220215,0.025631559286857675,26.24136107308524,26.784499168395996
2018-12-07,2018,12,7,Friday,27.799999237060547,26.93000030517578,26.989999771118164,4816200.0,26.7431583404541,-0.022455653733688408,26.295858110700333,26.75791763305664
2018-12-10,2018,12,10,Monday,27.229999542236328,26.510000228881836,26.959999084472656,5449100.0,26.71343231201172,-0.0011115376899001328,26.370879990713938,26.728777084350586
2018-12-11,2018,12,11,Tuesday,27.979999542236328,26.950000762939453,27.149999618530273,4414500.0,26.901695251464844,0.0070475009446266945,26.491905757359095,26.70006217956543
2018-12-12,2018,12,12,Wednesday,27.700000762939453,26.93000030517578,27.469999313354492,4657300.0,27.218767166137695,0.01178631724540069,26.690784318106516,26.68024253845215
2018-12-13,2018,12,13,Thursday,27.59000015258789,26.31999969482422,26.6299991607666,6931200.0,26.386449813842773,-0.030578804220434685,26.748820032392228,26.671475563049317
2018-12-14,2018,12,14,Friday,27.139999389648438,26.270000457763672,26.610000610351562,5497200.0,26.366634368896484,-0.0007509704824290031,26.79199300493513,26.660740737915038
2018-12-17,2018,12,17,Monday,26.489999771118164,25.34000015258789,25.459999084472656,7091800.0,25.227149963378906,-0.04321690776209863,26.719802175249374,26.632716674804687
2018-12-18,2018,12,18,Tuesday,25.8700008392334,25.09000015258789,25.559999465942383,7418200.0,25.326236724853516,0.003927782631745869,26.655396733965194,26.597244911193847
2018-12-19,2018,12,19,Wednesday,25.670000076293945,24.950000762939453,25.170000076293945,8625800.0,24.939804077148438,-0.015258194571239225,26.51596941266741,26.54736530303955
2018-12-20,2018,12,20,Thursday,25.56999969482422,24.790000915527344,25.049999237060547,6489500.0,24.820899963378906,-0.004767644260625148,26.40272889818464,26.498218879699706
